id,time,gx,gy,gz,accx,accy,ax,ay,az,mx,my,mpu-temp,temperature,pressure,worldtime,lon,lat
92,21.263941106, 44, 195,-15788, -1300, -2980,-0.963623, -0.079346, -0.181885,0, 0, 0-29,9.48, 975.43223225.6,0.000000,0.000000
93,21.488180117, 92, 380,-15672, -1424, -3288,-0.956543, -0.086914, -0.200684,0, 0, 0-28,9.51, 975.38223225.6,0.000000,0.000000
94,21.71202577, 10, 325,-15952, -1388, -2848,-0.973633, -0.084717, -0.173828,0, 0, 0-29,9.51, 975.46223225.6,0.000000,0.000000
95,21.943396128, 60, -38,-15936, -1376, -2952,-0.972656, -0.083984, -0.180176,0, 0, 0-28,9.51, 975.46223225.6,0.000000,0.000000
96,22.22350983, 110, 499,-15768, -1872, -2944,-0.962402, -0.114258, -0.179688,0, 0, 0-29,9.51, 975.46223225.6,0.000000,0.000000
97,22.44784776, 71, 221,-15932, -1008, -2868,-0.972412, -0.061523, -0.175049,0, 0, 0-29,9.52, 975.46223226.6,139.420914,34.731571
98,22.67221597, 43, 11,-15764, -1580, -3076,-0.962158, -0.096436, -0.187744,0, 0, 0-29,9.52, 975.48223226.6,139.420914,34.731571
99,22.90365469, 52, -421,-15692, -1608, -2904,-0.957764, -0.098145, -0.177246,0, 0, 0-29,9.52, 975.48223226.6,139.420914,34.731571
100,23.127560107, 134, 1058,-15668, -1576, -3200,-0.956299, -0.096191, -0.195312,0, 0, 0-29,9.52, 975.48223226.6,139.420914,34.731571
101,23.351891116, 45, -370,-15716, -1192, -3044,-0.959229, -0.072754, -0.185791,0, 0, 0-28,9.53, 975.43223227.6,139.420914,34.731571
102,23.57625238, 111, 959,-15384, -1708, -3368,-0.938965, -0.104248, -0.205566,0, 0, 0-28,9.53, 975.43223227.6,139.420914,34.731571
103,23.808203135, 54, -52,-15144, -1756, -2832,-0.924316, -0.107178, -0.172852,0, 0, 0-29,9.53, 975.43223227.6,139.420914,34.731571
104,24.03210183, 7, 238,-16220, -1292, -2980,-0.989990, -0.078857, -0.181885,0, 0, 0-29,9.53, 975.43223227.6,139.420914,34.731571
105,24.256435109, 60, 308,-15512, -1444, -2436,-0.946777, -0.088135, -0.148682,0, 0, 0-29,9.57, 975.41223228.6,139.420914,34.731567
106,24.488537111, 87, -740,-15768, -2156, -3168,-0.962402, -0.131592, -0.193359,0, 0, 0-28,9.57, 975.46223228.6,139.420914,34.731567
107,24.71260516, 92, 947,-15940, -1196, -2952,-0.972900, -0.072998, -0.180176,0, 0, 0-29,9.57, 975.46223228.6,139.420914,34.731567
108,24.93646859, 97, 21,-15740, -760, -2916,-0.960693, -0.046387, -0.177979,0, 0, 0-29,9.59, 975.33223228.6,139.420914,34.731567
109,25.160313121, 99, -321,-15968, -1444, -2896,-0.974609, -0.088135, -0.176758,0, 0, 0-28,9.59, 975.41223228.6,139.420914,34.731567
