id,time_gx,time,gx,gy,gz,accx,accy,accz,ax,ay,az,mx,my,mz_mpu-temp,mz,mpu-temp,temperature,pressure_worldtime,pressure,worldtime,,
3754,1021.774231-38,1021.774231,-38,71,133,1556,-1612,-16184,0.094971,-0.098389,-0.987793,0,0,7,0,7,20.18, 977.540.0, 977.54,0.0,0,0
3755,1022.046936,1022.046936,19,115,658,1244,-1660,-16128,0.075928,-0.101318,-0.984375,0,0,8,0,8,20.18, 977.540.0, 977.54,0.0,0,0
3756,1022.327576-69,1022.327576,-69,43,-887,1480,-1596,-16132,0.090332,-0.097412,-0.984619,0,0,7,0,7,20.18, 977.540.0, 977.54,0.0,0,0
3757,1022.600220-33,1022.60022,-33,60,167,1772,-1456,-16104,0.108154,-0.088867,-0.98291,0,0,6,0,6,20.19, 977.570.0, 977.57,0.0,0,0
3758,1022.872925-24,1022.872925,-24,58,293,1288,-1728,-16232,0.078613,-0.105469,-0.990723,0,0,7,0,7,20.19, 977.590.0, 977.59,0.0,0,0
3759,1023.145630-29,1023.14563,-29,68,-125,1068,-1736,-16136,0.065186,-0.105957,-0.984863,0,0,7,0,7,20.19, 977.590.0, 977.59,0.0,0,0
3760,1023.426147-18,1023.426147,-18,110,-81,1584,-1284,-16112,0.09668,-0.078369,-0.983398,0,0,7,0,7,20.2, 977.590.0, 977.59,0.0,0,0
3761,1023.698853-71,1023.698853,-71,83,55,1388,-1740,-16220,0.084717,-0.106201,-0.98999,0,0,7,0,7,20.2, 977.590.0, 977.59,0.0,0,0
3762,1023.971558-48,1023.971558,-48,64,63,1500,-1452,-16164,0.091553,-0.088623,-0.986572,0,0,7,0,7,20.2, 977.590.0, 977.59,0.0,0,0
3763,1024.244263-62,1024.244263,-62,72,-176,1356,-1652,-16096,0.082764,-0.10083,-0.982422,0,0,8,0,8,20.2, 977.590.0, 977.59,0.0,0,0
3764,1024.524902-49,1024.524902,-49,91,382,1624,-1496,-16092,0.099121,-0.091309,-0.982178,0,0,7,0,7,20.21, 977.570.0, 977.57,0.0,0,0
3765,1024.797607-52,1024.797607,-52,51,-291,1304,-1788,-16224,0.07959,-0.109131,-0.990234,0,0,7,0,7,20.21, 977.600.0, 977.60,0.0,0,0
3766,1025.070312-1,1025.070312,-1,75,285,1660,-1512,-16192,0.101318,-0.092285,-0.988281,0,0,7,0,7,20.21, 977.600.0, 977.60,0.0,0,0
3767,1025.343018-9,1025.343018,-9,47,-416,1376,-1668,-16244,0.083984,-0.101807,-0.991455,0,0,7,0,7,20.22, 977.650.0, 977.65,0.0,0,0
3768,1025.623779-62,1025.623779,-62,48,290,1480,-1520,-16136,0.090332,-0.092773,-0.984863,0,0,8,0,8,20.22, 977.650.0, 977.65,0.0,0,0
3769,1025.896484-3,1025.896484,-3,48,-60,1380,-1680,-16144,0.084229,-0.102539,-0.985352,0,0,7,0,7,20.22, 977.650.0, 977.65,0.0,0,0
3770,1026.169067-44,1026.169067,-44,79,60,1304,-1704,-16156,0.07959,-0.104004,-0.986084,0,0,7,0,7,20.21, 977.600.0, 977.60,0.0,0,0
3771,1026.441772-7,1026.441772,-7,89,-32,1504,-1588,-16192,0.091797,-0.096924,-0.988281,0,0,7,0,7,20.21, 977.600.0, 977.60,0.0,0,0
3772,1026.722534-19,1026.722534,-19,69,111,1372,-1708,-16272,0.08374,-0.104248,-0.993164,0,0,8,0,8,20.21, 977.600.0, 977.60,0.0,0,0
3773,1026.995239-95,1026.995239,-95,70,-187,1400,-1580,-16204,0.085449,-0.096436,-0.989014,0,0,7,0,7,20.23, 977.600.0, 977.60,0.0,0,0
3774,1027.267944-54,1027.267944,-54,47,123,1692,-1440,-15984,0.103271,-0.087891,-0.975586,0,0,8,0,8,20.23, 977.650.0, 977.65,0.0,0,0
3775,1027.540771-67,1027.540771,-67,70,-114,1348,-1820,-16324,0.082275,-0.111084,-0.996338,0,0,8,0,8,20.23, 977.650.0, 977.65,0.0,0,0
3776,1027.852905-68,1027.852905,-68,85,-106,1304,-1616,-16188,0.07959,-0.098633,-0.988037,0,0,7,0,7,20.23, 977.620.0, 977.62,0.0,0,0
3777,1028.125610-12,1028.12561,-12,72,-66,1620,-1608,-16196,0.098877,-0.098145,-0.988525,0,0,7,0,7,20.23, 977.620.0, 977.62,0.0,0,0
3778,1028.398315-110,1028.398315,-110,63,152,1516,-1556,-16148,0.092529,-0.094971,-0.985596,0,0,7,0,7,20.23, 977.620.0, 977.62,0.0,0,0
3779,1028.671143-14,1028.671143,-14,59,-75,1276,-1480,-15964,0.077881,-0.090332,-0.974365,0,0,8,0,8,20.25, 977.600.0, 977.60,0.0,0,0
3780,1028.951782-42,1028.951782,-42,8,-203,1700,-1628,-16192,0.10376,-0.099365,-0.988281,0,0,7,0,7,20.25, 977.620.0, 977.62,0.0,0,0
3781,1029.224487-42,1029.224487,-42,67,220,1504,-1620,-16200,0.091797,-0.098877,-0.98877,0,0,8,0,8,20.25, 977.620.0, 977.62,0.0,0,0
3782,1029.497315,1029.497314,8,39,-61,1332,-1688,-16176,0.081299,-0.103027,-0.987305,0,0,7,0,7,20.25, 977.620.0, 977.62,0.0,0,0
3783,1029.770142,1029.770142,173,65,-66,1412,-1592,-16224,0.086182,-0.097168,-0.990234,0,0,7,0,7,20.26, 977.650.0, 977.65,0.0,0,0
3784,1030.050781,1030.050781,31,86,-27,1348,-1860,-16556,0.082275,-0.113525,-1.010498,0,0,8,0,8,20.26, 977.650.0, 977.65,0.0,0,0
3785,1030.323608-98,1030.323608,-98,103,129,1448,-1376,-15664,0.088379,-0.083984,-0.956055,0,0,7,0,7,20.26, 977.650.0, 977.65,0.0,0,0
3786,1030.596313,1030.596313,41,60,-119,1464,-1568,-16164,0.089355,-0.095703,-0.986572,0,0,7,0,7,20.26, 977.650.0, 977.65,0.0,0,0
3787,1030.869019-48,1030.869019,-48,59,-118,1728,-1624,-16260,0.105469,-0.099121,-0.992432,0,0,8,0,8,20.26, 977.650.0, 977.65,0.0,0,0
3788,1031.149781,1031.14978,59,119,189,1468,-1732,-16236,0.0896,-0.105713,-0.990967,0,0,7,0,7,20.26, 977.650.0, 977.65,0.0,0,0
3789,1031.422485-226,1031.422485,-226,67,0,1140,-1760,-16068,0.06958,-0.107422,-0.980713,0,0,8,0,8,20.27, 977.620.0, 977.62,0.0,0,0
3790,1031.695190-30,1031.69519,-30,48,56,1824,-1084,-15540,0.111328,-0.066162,-0.948486,0,0,7,0,7,20.27, 977.650.0, 977.65,0.0,0,0
3791,1031.967896-56,1031.967896,-56,27,-127,1420,-1708,-16204,0.08667,-0.104248,-0.989014,0,0,7,0,7,20.27, 977.650.0, 977.65,0.0,0,0
3792,1032.248657-43,1032.248657,-43,83,67,1732,-1496,-16076,0.105713,-0.091309,-0.981201,0,0,8,0,8,20.27, 977.600.0, 977.60,0.0,0,0
3793,1032.521362-169,1032.521362,-169,99,26,1184,-1904,-16212,0.072266,-0.116211,-0.989502,0,0,8,0,8,20.27, 977.600.0, 977.60,0.0,0,0
3794,1032.794067-112,1032.794067,-112,52,35,1576,-1532,-15920,0.096191,-0.093506,-0.97168,0,0,8,0,8,20.27, 977.600.0, 977.60,0.0,0,0
3795,1033.066772,1033.066772,233,71,-134,1468,-1816,-16228,0.0896,-0.11084,-0.990479,0,0,7,0,7,20.29, 977.630.0, 977.63,0.0,0,0
3796,1033.347534,1033.347534,11,136,177,1464,-1980,-16352,0.089355,-0.12085,-0.998047,0,0,8,0,8,20.29, 977.650.0, 977.65,0.0,0,0
3797,1033.620239-9,1033.620239,-9,92,-92,904,-2116,-16332,0.055176,-0.12915,-0.996826,0,0,8,0,8,20.29, 977.650.0, 977.65,0.0,0,0
3798,1033.892944-35,1033.892944,-35,112,158,1556,-1632,-16128,0.094971,-0.099609,-0.984375,0,0,8,0,8,20.29, 977.650.0, 977.65,0.0,0,0
3799,1034.165771-29,1034.165771,-29,49,-306,1684,-1476,-16184,0.102783,-0.090088,-0.987793,0,0,8,0,8,20.3, 977.580.0, 977.58,0.0,0,0
3800,1034.446533-19,1034.446533,-19,104,396,1336,-1588,-16068,0.081543,-0.096924,-0.980713,0,0,8,0,8,20.3, 977.580.0, 977.58,0.0,0,0
3801,1034.719360-43,1034.71936,-43,45,-322,1340,-1692,-16084,0.081787,-0.103271,-0.981689,0,0,7,0,7,20.3, 977.580.0, 977.58,0.0,0,0
3802,1034.992065-21,1034.992065,-21,75,102,1308,-1624,-16180,0.079834,-0.099121,-0.987549,0,0,7,0,7,20.3, 977.630.0, 977.63,0.0,0,0
3803,1035.264893-60,1035.264893,-60,66,-112,2008,-1016,-16096,0.122559,-0.062012,-0.982422,0,0,8,0,8,20.3, 977.630.0, 977.63,0.0,0,0
3804,1035.545410-41,1035.54541,-41,66,-238,896,-2052,-16108,0.054688,-0.125244,-0.983154,0,0,7,0,7,20.3, 977.630.0, 977.63,0.0,0,0
3805,1035.818115-28,1035.818115,-28,68,126,2224,-1160,-16252,0.135742,-0.070801,-0.991943,0,0,7,0,7,20.31, 977.600.0, 977.60,0.0,0,0
3806,1036.090698-23,1036.090698,-23,135,503,1120,-1932,-16196,0.068359,-0.11792,-0.988525,0,0,7,0,7,20.31, 977.630.0, 977.63,0.0,0,0
3807,1036.363281-48,1036.363281,-48,45,-264,1524,-1696,-15968,0.093018,-0.103516,-0.974609,0,0,8,0,8,20.31, 977.630.0, 977.63,0.0,0,0
3808,1036.675293-18,1036.675293,-18,34,-721,1860,-1500,-16072,0.113525,-0.091553,-0.980957,0,0,8,0,8,20.31, 977.600.0, 977.60,0.0,0,0
3809,1036.947876-27,1036.947876,-27,89,159,2336,-788,-16008,0.142578,-0.048096,-0.977051,0,0,7,0,7,20.31, 977.610.0, 977.61,0.0,0,0
3810,1037.220581-31,1037.220581,-31,97,158,1164,-1868,-16148,0.071045,-0.114014,-0.985596,0,0,8,0,8,20.31, 977.610.0, 977.61,0.0,0,0
3811,1037.493164-528,1037.493164,-528,55,37,1168,-1828,-16276,0.071289,-0.111572,-0.993408,0,0,8,0,8,20.32, 977.550.0, 977.55,0.0,0,0
3812,1037.773804-15,1037.773804,-15,57,24,1608,-956,-14804,0.098145,-0.05835,-0.903564,0,0,8,0,8,20.32, 977.580.0, 977.58,0.0,0,0
3813,1038.046388,1038.046387,54,64,176,1584,-1536,-16284,0.09668,-0.09375,-0.993896,0,0,8,0,8,20.32, 977.580.0, 977.58,0.0,0,0
3814,1038.319215,1038.319214,77,52,-226,1216,-2000,-16416,0.074219,-0.12207,-1.001953,0,0,7,0,7,20.32, 977.630.0, 977.63,0.0,0,0
3815,1038.59192,1038.591919,5,61,-8,1496,-1380,-16432,0.091309,-0.084229,-1.00293,0,0,7,0,7,20.32, 977.630.0, 977.63,0.0,0,0
3816,1038.872682,1038.872681,9,107,401,1364,-1572,-16156,0.083252,-0.095947,-0.986084,0,0,8,0,8,20.32, 977.630.0, 977.63,0.0,0,0
3817,1039.145387,1039.145386,77,75,-30,1516,-948,-15640,0.092529,-0.057861,-0.95459,0,0,8,0,8,20.32, 977.630.0, 977.63,0.0,0,0
3818,1039.418091,1039.418091,124,38,-355,1272,-1448,-16304,0.077637,-0.088379,-0.995117,0,0,7,0,7,20.35, 977.580.0, 977.58,0.0,0,0
3819,1039.690796-225,1039.690796,-225,103,300,1424,-1900,-16268,0.086914,-0.115967,-0.99292,0,0,8,0,8,20.35, 977.610.0, 977.61,0.0,0,0
3820,1039.971436,1039.971436,103,106,-147,936,-2172,-17068,0.057129,-0.132568,-1.041748,0,0,8,0,8,20.35, 977.610.0, 977.61,0.0,0,0
3821,1040.244141-216,1040.244141,-216,91,50,1216,-1972,-16276,0.074219,-0.120361,-0.993408,0,0,7,0,7,20.35, 977.610.0, 977.61,0.0,0,0
3822,1040.516846-102,1040.516846,-102,59,-294,1376,-1288,-16144,0.083984,-0.078613,-0.985352,0,0,7,0,7,20.35, 977.610.0, 977.61,0.0,0,0
3823,1040.789551-125,1040.789551,-125,59,117,1156,-1348,-15832,0.070557,-0.082275,-0.966309,0,0,8,0,8,20.35, 977.610.0, 977.61,0.0,0,0
3824,1041.070312-21,1041.070312,-21,44,-64,1704,-1632,-15944,0.104004,-0.099609,-0.973145,0,0,7,0,7,20.36, 977.550.0, 977.55,0.0,0,0
3825,1041.343018-34,1041.343018,-34,105,366,1476,-1496,-16132,0.090088,-0.091309,-0.984619,0,0,8,0,8,20.36, 977.610.0, 977.61,0.0,0,0
3826,1041.615845-88,1041.615845,-88,72,151,1340,-1672,-16136,0.081787,-0.102051,-0.984863,0,0,8,0,8,20.36, 977.610.0, 977.61,0.0,0,0
3827,1041.88855,1041.88855,22,53,-205,1320,-1520,-16056,0.080566,-0.092773,-0.97998,0,0,8,0,8,20.36, 977.630.0, 977.63,0.0,0,0
3828,1042.169189-80,1042.169189,-80,97,-108,1880,-1408,-15976,0.114746,-0.085938,-0.975098,0,0,8,0,8,20.36, 977.630.0, 977.63,0.0,0,0
3829,1042.442017-47,1042.442017,-47,39,-48,1392,-1824,-16076,0.084961,-0.111328,-0.981201,0,0,8,0,8,20.36, 977.630.0, 977.63,0.0,0,0
3830,1042.714722-65,1042.714722,-65,53,-771,1572,-1628,-16016,0.095947,-0.099365,-0.977539,0,0,8,0,8,20.36, 977.610.0, 977.61,0.0,0,0
3831,1042.987427-39,1042.987427,-39,104,513,1244,-2000,-16328,0.075928,-0.12207,-0.996582,0,0,8,0,8,20.36, 977.610.0, 977.61,0.0,0,0
3832,1043.337036-49,1043.337036,-49,9,-453,2076,-1492,-15928,0.126709,-0.091064,-0.972168,0,0,8,0,8,20.36, 977.610.0, 977.61,0.0,0,0
3833,1043.609741-167,1043.609741,-167,102,-53,1588,-1536,-16204,0.096924,-0.09375,-0.989014,0,0,8,0,8,20.37, 977.660.0, 977.66,0.0,0,0
3834,1043.882568-151,1043.882568,-151,26,-389,2000,-2788,-16528,0.12207,-0.170166,-1.008789,0,0,8,0,8,20.37, 977.660.0, 977.66,0.0,0,0
3835,1044.155273-32,1044.155273,-32,82,456,1584,-1396,-16100,0.09668,-0.085205,-0.982666,0,0,8,0,8,20.37, 977.660.0, 977.66,0.0,0,0
3836,1044.436035-57,1044.436035,-57,63,-116,1276,-1724,-15952,0.077881,-0.105225,-0.973633,0,0,8,0,8,20.38, 977.610.0, 977.61,0.0,0,0
3837,1044.708740-7,1044.70874,-7,13,-410,1276,-1780,-16184,0.077881,-0.108643,-0.987793,0,0,8,0,8,20.38, 977.640.0, 977.64,0.0,0,0
3838,1044.981445-61,1044.981445,-61,41,67,1732,-1480,-16092,0.105713,-0.090332,-0.982178,0,0,8,0,8,20.38, 977.640.0, 977.64,0.0,0,0
3839,1045.254150-100,1045.25415,-100,26,-861,952,-2172,-16472,0.058105,-0.132568,-1.005371,0,0,8,0,8,20.38, 977.640.0, 977.64,0.0,0,0
3840,1045.627563-57,1045.627563,-57,119,1573,1952,-1480,-16216,0.119141,-0.090332,-0.989746,0,0,7,0,7,20.38, 977.690.0, 977.69,0.0,0,0
3841,1045.900391-15,1045.900391,-15,81,358,1556,-1204,-15924,0.094971,-0.073486,-0.971924,0,0,7,0,7,20.38, 977.690.0, 977.69,0.0,0,0
3842,1046.173096-45,1046.173096,-45,108,387,1516,-1568,-16220,0.092529,-0.095703,-0.98999,0,0,8,0,8,20.38, 977.580.0, 977.58,0.0,0,0
3843,1046.445923-24,1046.445923,-24,104,219,1196,-1708,-16208,0.072998,-0.104248,-0.989258,0,0,8,0,8,20.38, 977.580.0, 977.58,0.0,0,0
3844,1046.726562-85,1046.726562,-85,14,-519,1384,-1752,-16088,0.084473,-0.106934,-0.981934,0,0,8,0,8,20.38, 977.580.0, 977.58,0.0,0,0
3845,1046.999268,1046.999268,18,55,146,2236,-1084,-16152,0.136475,-0.066162,-0.98584,0,0,8,0,8,20.38, 977.580.0, 977.58,0.0,0,0
3846,1047.272095-222,1047.272095,-222,91,212,1100,-1576,-16564,0.067139,-0.096191,-1.010986,0,0,8,0,8,20.39, 977.580.0, 977.58,0.0,0,0
3847,1047.609375-15,1047.609375,-15,37,474,1040,-2864,-16664,0.063477,-0.174805,-1.01709,0,0,8,0,8,20.39, 977.610.0, 977.61,0.0,0,0
3848,1047.890259-33,1047.890259,-33,111,493,380,-2548,-16408,0.023193,-0.155518,-1.001465,0,0,7,0,7,20.39, 977.610.0, 977.61,0.0,0,0
3849,1048.162964-35,1048.162964,-35,7,-1543,576,-2408,-15940,0.035156,-0.146973,-0.9729,0,0,8,0,8,20.4, 977.640.0, 977.64,0.0,0,0
3850,1048.435791-70,1048.435791,-70,33,222,1308,-936,-15892,0.079834,-0.057129,-0.969971,0,0,7,0,7,20.4, 977.640.0, 977.64,0.0,0,0
3851,1048.708497,1048.708496,63,140,857,1408,-2120,-15872,0.085938,-0.129395,-0.96875,0,0,8,0,8,20.4, 977.640.0, 977.64,0.0,0,0
3852,1048.990845,1048.990845,352,84,403,1648,-1612,-16460,0.100586,-0.098389,-1.004639,0,0,7,0,7,20.4, 977.560.0, 977.56,0.0,0,0
3853,1049.263672-23,1049.263672,-23,93,-191,-232,-2580,-17148,-0.01416,-0.157471,-1.046631,0,0,8,0,8,20.4, 977.560.0, 977.56,0.0,0,0
3854,1049.536499-161,1049.536499,-161,16,-762,1488,-1364,-15376,0.09082,-0.083252,-0.938477,0,0,8,0,8,20.4, 977.560.0, 977.56,0.0,0,0
3855,1049.871582,1049.871582,15,147,476,852,-1920,-16660,0.052002,-0.117188,-1.016846,0,0,8,0,8,20.41, 977.560.0, 977.56,0.0,0,0
3856,1050.152222-64,1050.152222,-64,80,494,3180,76,-16752,0.194092,0.004639,-1.022461,0,0,8,0,8,20.41, 977.560.0, 977.56,0.0,0,0
3857,1050.425049-16,1050.425049,-16,150,1062,1460,-1340,-16108,0.089111,-0.081787,-0.983154,0,0,8,0,8,20.41, 977.560.0, 977.56,0.0,0,0
3858,1050.697754-79,1050.697754,-79,101,456,2200,-1052,-15920,0.134277,-0.064209,-0.97168,0,0,8,0,8,20.43, 977.560.0, 977.56,0.0,0,0
3859,1050.970459,1050.970459,12,40,-566,1316,-964,-15720,0.080322,-0.058838,-0.959473,0,0,8,0,8,20.43, 977.590.0, 977.59,0.0,0,0
3860,1051.251343-75,1051.251343,-75,96,188,1260,-1492,-16176,0.076904,-0.091064,-0.987305,0,0,8,0,8,20.43, 977.590.0, 977.59,0.0,0,0
3861,1051.524048-51,1051.524048,-51,69,232,1308,-1524,-16232,0.079834,-0.093018,-0.990723,0,0,8,0,8,20.43, 977.480.0, 977.48,0.0,0,0
3862,1051.796753-115,1051.796753,-115,25,425,1396,-1708,-15700,0.085205,-0.104248,-0.958252,0,0,8,0,8,20.43, 977.480.0, 977.48,0.0,0,0
3863,1052.134521,1052.134521,282,73,-467,1356,-1532,-16108,0.082764,-0.093506,-0.983154,0,0,7,0,7,20.43, 977.480.0, 977.48,0.0,0,0
3864,1052.415284,1052.415283,723,21,-1610,1328,-3556,-16692,0.081055,-0.217041,-1.018799,0,0,8,0,8,20.43, 977.590.0, 977.59,0.0,0,0
3865,1052.688110-189,1052.68811,-189,427,2276,4528,3008,-14188,0.276367,0.183594,-0.865967,0,0,8,0,8,20.43, 977.610.0, 977.61,0.0,0,0
3866,1052.960815,1052.960815,192,161,915,672,-2884,-15636,0.041016,-0.176025,-0.954346,0,0,8,0,8,20.43, 977.610.0, 977.61,0.0,0,0
3867,1053.233643,1053.233643,36,-48,-1691,1760,-2504,-17584,0.107422,-0.152832,-1.073242,0,0,8,0,8,20.45, 977.590.0, 977.59,0.0,0,0
3868,1053.514404-50,1053.514404,-50,143,776,1972,-120,-16400,0.120361,-0.007324,-1.000977,0,0,8,0,8,20.45, 977.590.0, 977.59,0.0,0,0
3869,1053.787109-336,1053.787109,-336,-20,-725,1212,-2216,-16264,0.073975,-0.135254,-0.992676,0,0,8,0,8,20.45, 977.590.0, 977.59,0.0,0,0
3870,1054.059814,1054.059814,26,132,992,3544,2364,-14476,0.216309,0.144287,-0.883545,0,0,8,0,8,20.45, 977.590.0, 977.59,0.0,0,0
3871,1054.397583-162,1054.397583,-162,44,359,1104,-2424,-15484,0.067383,-0.147949,-0.945068,0,0,8,0,8,20.45, 977.620.0, 977.62,0.0,0,0
3872,1054.747803-61,1054.747803,-61,60,860,1012,-2376,-16304,0.061768,-0.14502,-0.995117,0,0,9,0,9,20.45, 977.620.0, 977.62,0.0,0,0
3873,1055.020630-36,1055.02063,-36,129,711,1876,-1672,-16436,0.114502,-0.102051,-1.003174,0,0,8,0,8,20.45, 977.540.0, 977.54,0.0,0,0
3874,1055.293335-5,1055.293335,-5,51,32,924,-2012,-16244,0.056396,-0.122803,-0.991455,0,0,8,0,8,20.45, 977.540.0, 977.54,0.0,0,0
3875,1055.566040-36,1055.56604,-36,68,-785,1060,-1864,-16180,0.064697,-0.11377,-0.987549,0,0,8,0,8,20.45, 977.540.0, 977.54,0.0,0,0
3876,1055.846802-66,1055.846802,-66,84,-57,2008,-1280,-16180,0.122559,-0.078125,-0.987549,0,0,8,0,8,20.46, 977.540.0, 977.54,0.0,0,0
3877,1056.119507-29,1056.119507,-29,101,601,1172,-1888,-16184,0.071533,-0.115234,-0.987793,0,0,8,0,8,20.46, 977.540.0, 977.54,0.0,0,0
3878,1056.454834-56,1056.454834,-56,87,-166,1280,-1744,-16060,0.078125,-0.106445,-0.980225,0,0,8,0,8,20.46, 977.540.0, 977.54,0.0,0,0
3879,1056.727539-49,1056.727539,-49,35,38,1436,-1692,-16116,0.087646,-0.103271,-0.983643,0,0,8,0,8,20.47, 977.620.0, 977.62,0.0,0,0
3880,1057.008301-50,1057.008301,-50,43,-207,1276,-1664,-16204,0.077881,-0.101562,-0.989014,0,0,8,0,8,20.47, 977.670.0, 977.67,0.0,0,0
3881,1057.281128-44,1057.281128,-44,22,-210,1600,-1640,-16136,0.097656,-0.100098,-0.984863,0,0,8,0,8,20.47, 977.670.0, 977.67,0.0,0,0
3882,1057.553833-32,1057.553833,-32,58,46,1400,-1572,-16104,0.085449,-0.095947,-0.98291,0,0,8,0,8,20.47, 977.670.0, 977.67,0.0,0,0
3883,1057.826538-75,1057.826538,-75,83,197,1448,-1640,-16156,0.088379,-0.100098,-0.986084,0,0,8,0,8,20.48, 977.590.0, 977.59,0.0,0,0
3884,1058.107300-17,1058.1073,-17,90,-46,1384,-1728,-16140,0.084473,-0.105469,-0.985107,0,0,8,0,8,20.48, 977.590.0, 977.59,0.0,0,0
3885,1058.380127-56,1058.380127,-56,58,-83,1352,-1624,-16168,0.08252,-0.099121,-0.986816,0,0,8,0,8,20.48, 977.590.0, 977.59,0.0,0,0
3886,1058.717407-16,1058.717407,-16,89,-53,1752,-1600,-16264,0.106934,-0.097656,-0.992676,0,0,8,0,8,20.49, 977.720.0, 977.72,0.0,0,0
3887,1058.990112-42,1058.990112,-42,45,-126,1492,-1544,-16124,0.091064,-0.094238,-0.984131,0,0,8,0,8,20.49, 977.750.0, 977.75,0.0,0,0
3888,1059.270874-27,1059.270874,-27,115,151,1520,-1612,-16216,0.092773,-0.098389,-0.989746,0,0,9,0,9,20.49, 977.750.0, 977.75,0.0,0,0
3889,1059.543701-3,1059.543701,-3,58,124,1384,-1696,-16072,0.084473,-0.103516,-0.980957,0,0,8,0,8,20.49, 977.570.0, 977.57,0.0,0,0
3890,1059.816406-20,1059.816406,-20,82,-21,1368,-1604,-16144,0.083496,-0.0979,-0.985352,0,0,8,0,8,20.49, 977.570.0, 977.57,0.0,0,0
3891,1060.089111-15,1060.089111,-15,88,-64,1568,-1648,-16184,0.095703,-0.100586,-0.987793,0,0,8,0,8,20.49, 977.570.0, 977.57,0.0,0,0
3892,1060.369873-22,1060.369873,-22,74,29,1476,-1556,-16108,0.090088,-0.094971,-0.983154,0,0,8,0,8,20.51, 977.510.0, 977.51,0.0,0,0
3893,1060.642578-51,1060.642578,-51,87,45,1516,-1676,-16192,0.092529,-0.102295,-0.988281,0,0,8,0,8,20.51, 977.540.0, 977.54,0.0,0,0
3894,1060.978149-29,1060.978149,-29,54,-4,1496,-1692,-16148,0.091309,-0.103271,-0.985596,0,0,8,0,8,20.51, 977.540.0, 977.54,0.0,0,0
3895,1061.250977-11,1061.250977,-11,88,-2,1364,-1616,-16192,0.083252,-0.098633,-0.988281,0,0,8,0,8,20.5, 977.590.0, 977.59,0.0,0,0
3896,1061.531738-51,1061.531738,-51,80,11,1528,-1708,-16168,0.093262,-0.104248,-0.986816,0,0,8,0,8,20.5, 977.570.0, 977.57,0.0,0,0
3897,1061.804443-11,1061.804443,-11,63,-59,1372,-1668,-16060,0.08374,-0.101807,-0.980225,0,0,9,0,9,20.5, 977.570.0, 977.57,0.0,0,0
3898,1062.077148-69,1062.077148,-69,89,-14,1512,-1640,-16204,0.092285,-0.100098,-0.989014,0,0,8,0,8,20.51, 977.620.0, 977.62,0.0,0,0
3899,1062.349976-11,1062.349976,-11,70,56,1396,-1696,-16136,0.085205,-0.103516,-0.984863,0,0,8,0,8,20.51, 977.650.0, 977.65,0.0,0,0
3900,1062.630737-38,1062.630737,-38,85,-53,1336,-1656,-16156,0.081543,-0.101074,-0.986084,0,0,9,0,9,20.51, 977.650.0, 977.65,0.0,0,0
3901,1062.903442-58,1062.903442,-58,116,-69,1500,-1780,-16136,0.091553,-0.108643,-0.984863,0,0,8,0,8,20.52, 977.570.0, 977.57,0.0,0,0
3902,1063.239258-37,1063.239258,-37,54,32,1456,-1508,-16096,0.088867,-0.092041,-0.982422,0,0,8,0,8,20.52, 977.570.0, 977.57,0.0,0,0
3903,1063.511963-10,1063.511963,-10,110,-43,1436,-1664,-16168,0.087646,-0.101562,-0.986816,0,0,8,0,8,20.52, 977.570.0, 977.57,0.0,0,0
3904,1063.824219-56,1063.824219,-56,38,17,1488,-1660,-16168,0.09082,-0.101318,-0.986816,0,0,8,0,8,20.53, 977.600.0, 977.60,0.0,0,0
3905,1064.097046-17,1064.097046,-17,128,6,1432,-1672,-16128,0.087402,-0.102051,-0.984375,0,0,8,0,8,20.53, 977.620.0, 977.62,0.0,0,0
3906,1064.369751-69,1064.369751,-69,64,16,1548,-1704,-16148,0.094482,-0.104004,-0.985596,0,0,9,0,9,20.53, 977.620.0, 977.62,0.0,0,0
3907,1064.642578-22,1064.642578,-22,62,15,1372,-1556,-16132,0.08374,-0.094971,-0.984619,0,0,8,0,8,20.53, 977.570.0, 977.57,0.0,0,0
3908,1064.987915-75,1064.987915,-75,91,-43,1500,-1628,-16092,0.091553,-0.099365,-0.982178,0,0,8,0,8,20.53, 977.570.0, 977.57,0.0,0,0
3909,1065.260742-18,1065.260742,-18,49,19,1468,-1564,-16196,0.0896,-0.095459,-0.988525,0,0,9,0,9,20.53, 977.570.0, 977.57,0.0,0,0
3910,1065.533569-27,1065.533569,-27,48,-1,1436,-1632,-16228,0.087646,-0.099609,-0.990479,0,0,8,0,8,20.54, 977.600.0, 977.60,0.0,0,0
3911,1065.806396-11,1065.806396,-11,58,29,1588,-1604,-16096,0.096924,-0.0979,-0.982422,0,0,8,0,8,20.54, 977.600.0, 977.60,0.0,0,0
3912,1066.087158-29,1066.087158,-29,72,-25,1340,-1592,-16160,0.081787,-0.097168,-0.986328,0,0,8,0,8,20.54, 977.600.0, 977.60,0.0,0,0
3913,1066.359863-24,1066.359863,-24,87,27,1488,-1648,-16104,0.09082,-0.100586,-0.98291,0,0,9,0,9,20.54, 977.490.0, 977.49,0.0,0,0
3914,1066.632690-10,1066.63269,-10,40,-7,1456,-1712,-16148,0.088867,-0.104492,-0.985596,0,0,8,0,8,20.54, 977.490.0, 977.49,0.0,0,0
